         781   1148.85913       19.0406761    
         782   1139.39172       18.9087563    
         783   1130.00928       18.7780323    
         784   1120.71094       18.6484966    
         785   1111.49573       18.5201283    
         786   1102.36243       18.3929062    
         787   1093.30994       18.2668209    
         788   1084.33826       18.1418648    
         789   1075.44604       18.0180187    
         790   1066.63245       17.8952713    
         791   1057.89661       17.7736053    
         792   1049.23718       17.6530018    
         793   1040.65430       17.5334625    
         794   1032.14624       17.4149609    
         795   1023.71313       17.2974968    
         796   1015.35370       17.1810513    
         797   1007.06702       17.0656109    
         798   998.852783       16.9511662    
         799   990.709839       16.8377056    
         800   982.637207       16.7252121    
         801   974.634888       16.6136818    
         802   966.702148       16.5031071    
         803   958.837280       16.3934574    
         804   951.040771       16.2847404    
         805   943.311401       16.1769428    
         806   935.648499       16.0700493    
         807   928.051636       15.9640512    
         808   920.519592       15.8589344    
         809   913.052368       15.7546959    
         810   905.649414       15.6513271    
         811   898.308899       15.5488033    
         812   891.031738       15.4471321    
         813   883.816650       15.3462982    
         814   876.662964       15.2462902    
         815   869.570190       15.1470995    
         816   862.537964       15.0487213    
         817   855.565186       14.9511375    
         818   848.651855       14.8543510    
         819   841.796997       14.7583427    
         820   835.000061       14.6631079    
         821   828.261108       14.5686436    
         822   821.578735       14.4749317    
         823   814.953247       14.3819742    
         824   808.383484       14.2897558    
         825   801.869141       14.1982718    
         826   795.410095       14.1075172    
         827   789.005310       14.0174789    
         828   782.654175       13.9281473    
         829   776.356934       13.8395243    
         830   770.112671       13.7515965    
         831   763.920837       13.6643600    
         832   757.781067       13.5778036    
         833   751.692627       13.4919167    
         834   745.655884       13.4067078    
         835   739.669495       13.3221550    
         836   733.733093       13.2382565    
         837   727.846802       13.1550093    
         838   722.010010       13.0724068    
         839   716.221863       12.9904318    
         840   710.482483       12.9090929    
         841   704.790771       12.8283682    
         842   699.147339       12.7482700    
         843   693.550659       12.6687746    
         844   688.001038       12.5898867    
         845   682.497681       12.5115957    
         846   677.040527       12.4338980    
         847   671.628784       12.3567877    
         848   666.262756       12.2802629    
         849   660.941528       12.2043142    
         850   655.664368       12.1289253    
         851   650.431580       12.0541115    
         852   645.242859       11.9798584    
         853   640.097046       11.9061508    
         854   634.994385       11.8329973    
         855   629.934692       11.7603893    
         856   624.916931       11.6883183    
         857   619.941345       11.6167822    
         858   615.007507       11.5457773    
         859   610.114685       11.4752932    
         860   605.262695       11.4053268    
         861   600.451233       11.3358755    
         862   595.680176       11.2669353    
         863   590.949036       11.1985006    
         864   586.257568       11.1305666    
         865   581.605164       11.0631285    
         866   576.991760       10.9961815    
         867   572.416870       10.9297199    
         868   567.880493       10.8637428    
         869   563.381897       10.7982454    
         870   558.921082       10.7332201    
         871   554.497375       10.6686630    
         872   550.110840       10.6045742    
         873   545.761414       10.5409508    
         874   541.447693       10.4777746    
         875   537.170715       10.4150610    
         876   532.929199       10.3527908    
         877   528.723511       10.2909708    
         878   524.553284       10.2295942    
         879   520.417480       10.1686516    
         880   516.316589       10.1081419    
         881   512.250488       10.0480690    
         882   508.218140       9.98841858    
         883   504.219574       9.92918873    
         884   500.254913       9.87038422    
         885   496.323364       9.81199360    
         886   492.424835       9.75401211    
         887   488.558807       9.69643879    
         888   484.725830       9.63927555    
         889   480.924866       9.58251381    
         890   477.155701       9.52614880    
         891   473.418427       9.47017956    
         892   469.712616       9.41460419    
         893   466.037933       9.35941505    
         894   462.394104       9.30461025    
         895   458.780945       9.25018692    
         896   455.198639       9.19614792    
         897   451.646179       9.14248085    
         898   448.123779       9.08918667    
         899   444.630829       9.03626060    
         900   441.167908       8.98370743    
         901   437.733826       8.93151474    
         902   434.328705       8.87968159    
         903   430.952545       8.82820702    
         904   427.604736       8.77708626    
         905   424.285156       8.72631645    
         906   420.993896       8.67590237    
         907   417.730469       8.62583160    
         908   414.494324       8.57610035    
         909   411.285889       8.52671528    
         910   408.104645       8.47766685    
         911   404.949982       8.42895031    
         912   401.822205       8.38056946    
         913   398.721039       8.33252048    
         914   395.645996       8.28479385    
         915   392.597168       8.23739624    
         916   389.574066       8.19031906    
         917   386.576477       8.14355946    
         918   383.604523       8.09711933    
         919   380.657776       8.05099392    
         920   377.735870       8.00517845    
         921   374.839233       7.95967960    
         922   371.966766       7.91448212    
         923   369.118774       7.86958885    
         924   366.295074       7.82499981    
         925   363.495422       7.78071213    
         926   360.719299       7.73671865    
         927   357.967010       7.69302225    
         928   355.238159       7.64962101    
         929   352.532471       7.60650873    
         930   349.849884       7.56368637    
         931   347.190063       7.52115107    
         932   344.552826       7.47889662    
         933   341.938019       7.43692493    
         934   339.345703       7.39523554    
         935   336.775452       7.35382509    
         936   334.227081       7.31268740    
         937   331.700256       7.27182198    
         938   329.195129       7.23123026    
         939   326.711273       7.19090557    
         940   324.248596       7.15084887    
         941   321.807068       7.11105919    
         942   319.386444       7.07153416    
         943   316.986359       7.03226662    
         944   314.606720       6.99325895    
         945   312.247345       6.95450926    
         946   309.908234       6.91601372    
         947   307.589172       6.87777424    
         948   305.289642       6.83978128    
         949   303.010010       6.80204201    
         950   300.749725       6.76454973    
         951   298.508850       6.72730350    
         952   296.287262       6.69030333    
         953   294.084320       6.65353966    
         954   291.900482       6.61702108    
         955   289.735352       6.58074141    
         956   287.588531       6.54469585    
         957   285.460175       6.50888681    
         958   283.350098       6.47331190    
